OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit,Loss
7257,2024-10-30,Desk,0.15437462113558295,0.8483245149911817,0.9444444444444444,3754,East,Low,15,Furniture,0,2583
7258,2024-06-01,Smartphone,0.5506162861184077,0.3965734441924918,0.3888888888888889,2290,South,High,27,Electronics,1171,0
7259,2024-08-03,Smartphone,0.6805415235401091,0.2197026958931721,0.5555555555555556,2939,West,High,10,Electronics,2516,0
7260,2024-04-04,Mouse,0.7066073954334209,0.042328042328042326,0.1111111111111111,1598,South,Medium,16,Electronics,3349,0
7261,2024-02-01,Laptop,0.33784602950090925,0.37339380196523053,0.3333333333333333,4317,West,Critical,28,Electronics,210,0
7262,2024-07-18,Headphones,0.6880177813699737,0.4038800705467372,0.7777777777777778,4229,South,High,26,Electronics,1822,0
7263,2024-09-24,Tablet,0.11759951505354617,0.25951121189216425,0.5,4428,South,Low,22,Electronics,0,428
7264,2024-12-01,Tablet,0.9630228328955345,0.9241622574955908,0.6111111111111112,4619,South,Low,0,Electronics,1118,0
7265,2024-01-30,Smartphone,0.9361487169125076,0.436885865457294,0.6111111111111112,1235,West,High,12,Electronics,2919,0
7266,2024-09-07,Printer,0.36795312184279655,0.8070042831947594,1.0,2783,South,Medium,7,Electronics,0,1362
7267,2024-01-12,Monitor,0.2394423115780966,0.6638951877047116,1.0,4531,West,Medium,2,Electronics,0,1430
7268,2024-10-12,Printer,0.9143261264902001,0.7077349458301839,0.7777777777777778,1099,North,Medium,13,Electronics,1736,0
7269,2024-08-03,Smartphone,0.3307738937159022,0.0871756109851348,0.2222222222222222,3786,East,Medium,23,Electronics,1311,0
7270,2024-01-18,Printer,0.4404930288947262,0.7563618039808516,0.6666666666666666,3166,North,Low,23,Electronics,0,802
7271,2024-10-23,Desk,0.03798747221660942,0.9554043839758125,0.4444444444444444,2377,East,High,25,Furniture,0,3584
7272,2024-03-15,Printer,0.3527985451606385,0.9239103048626858,0.5,3755,West,Low,27,Electronics,0,1901
7273,2024-09-16,Mouse,0.7730854718124873,0.18493323255228017,0.3888888888888889,3135,North,Critical,13,Electronics,3112,0
7274,2024-10-31,Mouse,0.5293998787633866,0.3214915595867977,0.4444444444444444,3083,East,Medium,25,Electronics,1364,0
7275,2023-12-29,Monitor,0.7971307334815114,0.6190476190476191,0.2777777777777778,1313,East,Medium,20,Electronics,1508,0
7276,2024-04-12,Desk,0.46999393816932716,0.1365583270345175,0.9444444444444444,4611,North,Critical,29,Furniture,1804,0
7277,2023-12-13,Headphones,0.2392402505556678,0.08919123204837491,0.5,1550,North,Critical,13,Electronics,850,0
7278,2024-11-13,Laptop,0.5643564356435643,0.17939027462836987,0.7777777777777778,4393,West,Low,18,Electronics,2101,0
7279,2024-01-31,Desk,0.5952717720751667,0.9158478206097254,0.6666666666666666,3474,East,Critical,10,Furniture,0,669
7280,2024-05-04,Chair,0.5051525560719338,0.8664651045603426,0.5555555555555556,1516,West,Medium,26,Furniture,0,919
7281,2024-10-27,Keyboard,0.9993938169327137,0.14688838498362308,0.05555555555555555,3011,West,Critical,11,Electronics,4383,0
7282,2023-12-15,Smartphone,0.03414831279046272,0.12849584278155707,0.3888888888888889,3700,South,Low,26,Electronics,0,321
7283,2024-12-10,Chair,0.9951505354617094,0.6500377928949358,0.9444444444444444,4811,West,Critical,24,Furniture,2365,0
7284,2024-08-17,Monitor,0.5546575065669832,0.6487780297304107,0.1111111111111111,1008,East,Critical,0,Electronics,190,0
7285,2023-12-22,Chair,0.21822590422307536,0.23834719072814312,0.1111111111111111,4430,South,Low,0,Furniture,154,0
7286,2024-06-13,Mouse,0.25520307132754094,0.9067775258251449,0.3333333333333333,4549,West,Low,13,Electronics,0,2316
7287,2024-06-20,Printer,0.9828248130935543,0.8750314940791132,0.9444444444444444,1056,West,Low,17,Electronics,1411,0
7288,2024-01-17,Laptop,0.8997777328753284,0.3018392542202066,0.4444444444444444,3330,East,Medium,28,Electronics,3275,0
7289,2024-07-07,Tablet,0.4542331784198828,0.7233560090702947,0.9444444444444444,4516,South,Medium,25,Electronics,0,603
7290,2024-03-06,Smartphone,0.7896544756516468,0.9879062736205594,0.0,1460,North,Critical,21,Electronics,7,0
7291,2024-12-03,Tablet,0.26773085471812486,0.019400352733686066,0.16666666666666666,4561,North,Medium,1,Electronics,1268,0
7292,2024-06-11,Printer,0.6419478682562134,0.11060720584530108,0.16666666666666666,2382,South,High,3,Electronics,2758,0
7293,2024-05-18,Mouse,0.7825823398666397,0.4472159234063996,0.8888888888888888,4761,South,Low,21,Electronics,2118,0
7294,2024-04-14,Mouse,0.4340270761770055,0.654069035021416,0.05555555555555555,3011,South,High,17,Electronics,0,428
7295,2024-09-26,Printer,0.34107900585976964,0.8321995464852607,0.7777777777777778,3641,South,Low,3,Electronics,0,1595
7296,2024-04-02,Smartphone,0.6031521519498889,0.6165280927185689,0.6666666666666666,1929,North,Critical,22,Electronics,558,0
7297,2024-03-01,Tablet,0.4194786825621338,0.8274124464600655,0.4444444444444444,4668,West,Low,16,Electronics,0,1188
7298,2024-07-26,Desk,0.30895130329359466,0.30637440161249685,0.3333333333333333,3112,East,Medium,15,Furniture,333,0
7299,2024-03-07,Mouse,0.2952111537684381,0.9178634416729655,0.6111111111111112,4500,North,Critical,15,Electronics,0,2162
7300,2024-04-04,Tablet,0.28328955344514045,0.6923658352229781,0.6111111111111112,1854,East,Low,8,Electronics,0,1326
7301,2024-05-29,Headphones,0.014548393614871691,0.3250188964474679,0.7222222222222222,3849,North,Critical,25,Electronics,0,1198
7302,2023-12-18,Tablet,0.8787633865427359,0.03149407911312673,0.7777777777777778,2891,South,Critical,9,Electronics,4244,0
7303,2024-10-04,Headphones,0.8151141644776723,0.4378936759889141,0.0,4528,North,Critical,6,Electronics,2316,0
7304,2024-09-24,Headphones,0.9317033744190746,0.7258755353993449,0.4444444444444444,1135,North,High,8,Electronics,1750,0
7305,2024-03-01,Mouse,0.5649626187108506,0.8699924414210128,0.8333333333333334,1761,South,Medium,22,Electronics,0,637
7306,2024-06-06,Smartphone,0.9125075772883411,0.6528092718568909,0.4444444444444444,2009,West,Critical,15,Electronics,1945,0
7307,2024-04-24,Monitor,0.5037381289149323,0.12622826908541193,0.8333333333333334,2629,South,Medium,26,Electronics,2012,0
7308,2024-11-02,Mouse,0.8549201858961406,0.8752834467120182,0.05555555555555555,4119,West,Low,16,Electronics,777,0
7309,2024-07-12,Smartphone,0.722570216205294,0.7233560090702947,0.5,2955,North,Critical,22,Electronics,725,0
7310,2024-09-24,Smartphone,0.006465952717720751,0.8395061728395061,0.9444444444444444,3659,North,Medium,26,Electronics,0,3280
7311,2024-05-29,Chair,0.5443523944231158,0.09725371630133535,0.6666666666666666,1849,East,Critical,24,Furniture,2328,0
7312,2023-12-28,Printer,0.8836128510810265,0.10355253212396069,0.05555555555555555,4265,East,High,28,Electronics,3982,0
7313,2024-10-22,Printer,0.9789856536674075,0.344923154446964,0.6666666666666666,3164,North,Low,23,Electronics,3496,0
7314,2024-10-18,Printer,0.727015558698727,0.5054169816074578,0.1111111111111111,3826,East,High,15,Electronics,1612,0
7315,2024-03-10,Keyboard,0.4833299656496262,0.2814310909549005,0.7777777777777778,3867,West,Critical,15,Electronics,1295,0
7316,2024-04-02,Mouse,0.8308749242271166,0.5983875031494079,0.1111111111111111,4070,South,Medium,27,Electronics,1757,0
7317,2024-08-09,Smartphone,0.5801171953930087,0.5409423028470648,0.5,3039,North,Critical,19,Electronics,744,0
7318,2024-04-26,Chair,0.5409173570418266,0.9745527840765936,0.2777777777777778,4235,North,Critical,20,Furniture,0,1171
7319,2024-06-03,Headphones,0.28308749242271164,0.6318972033257747,0.7222222222222222,1478,East,Critical,18,Electronics,0,1087
7320,2024-01-25,Monitor,0.16508385532430794,0.3371126228269085,0.4444444444444444,2310,North,High,9,Electronics,0,501
7321,2024-08-29,Monitor,0.335421297231764,0.5220458553791887,0.9444444444444444,1535,North,High,25,Electronics,0,392
7322,2024-03-22,Headphones,0.9218023843200647,0.4890400604686319,0.3888888888888889,3541,West,Medium,27,Electronics,2641,0
7323,2024-07-08,Tablet,0.9543342089310972,0.6402116402116402,0.2777777777777778,3452,West,Low,1,Electronics,2202,0
7324,2024-01-28,Tablet,0.49262477268134974,0.08868732678256487,0.7777777777777778,3143,South,Low,2,Electronics,2106,0
7325,2024-02-15,Printer,0.6027480299050313,0.21869488536155202,0.7222222222222222,2520,North,Medium,6,Electronics,2135,0
7326,2024-01-26,Mouse,0.24449383713881592,0.8032249937011842,0.7777777777777778,3301,East,Critical,23,Electronics,0,1958
7327,2023-12-31,Keyboard,0.12103455243483532,0.5658856135046612,0.2777777777777778,1413,South,Low,1,Electronics,0,1627
7328,2024-08-13,Chair,0.37300464740351585,0.328042328042328,0.6111111111111112,2656,East,High,24,Furniture,564,0
7329,2024-07-13,Monitor,0.37482319660537483,0.9203829680020156,0.5,3631,North,Medium,12,Electronics,0,1778
7330,2024-07-11,Printer,0.3812891493230956,0.21315192743764172,1.0,4936,East,Medium,3,Electronics,1061,0
7331,2024-02-27,Laptop,0.1371994342291372,0.2776518014613253,0.3888888888888889,2394,East,Critical,14,Electronics,0,403
7332,2024-03-21,Printer,0.6571024449383713,0.36457545981355505,0.2222222222222222,3623,South,Low,17,Electronics,1825,0
7333,2024-11-24,Laptop,0.37078197615679936,0.8629377676996725,0.5,3290,North,Low,6,Electronics,0,1570
7334,2024-05-28,Desk,0.8143059203879571,0.13227513227513227,0.5555555555555556,1638,South,Critical,26,Furniture,3525,0
7335,2024-04-29,Smartphone,0.43988684582743987,0.6520534139581758,0.7222222222222222,4444,North,Medium,17,Electronics,0,391
7336,2024-11-02,Headphones,0.029905031319458476,0.42302847064751825,0.7222222222222222,3086,West,Medium,6,Electronics,0,1511
7337,2024-03-19,Smartphone,0.3020812285310164,0.635928445452255,0.05555555555555555,2920,South,Medium,23,Electronics,0,1009
7338,2024-11-15,Printer,0.9927258031925642,0.47316704459561604,0.8888888888888888,1352,North,Medium,28,Electronics,3055,0
7339,2024-03-04,Smartphone,0.35239442311578095,0.0022675736961451248,0.7777777777777778,1425,West,High,8,Electronics,1755,0
7340,2024-07-04,Chair,0.3325924429177612,0.9145880574452003,0.1111111111111111,4148,West,High,29,Furniture,0,1964
7341,2023-12-16,Desk,0.6051727621741766,0.9004787100025196,0.1111111111111111,4029,West,Medium,27,Furniture,0,559
7342,2024-01-28,Keyboard,0.33784602950090925,0.3232552280171328,0.1111111111111111,1509,South,Medium,11,Electronics,409,0
7343,2024-05-06,Desk,0.3917963224893918,0.6477702191987906,0.1111111111111111,4588,West,Medium,26,Furniture,0,612
7344,2024-11-18,Monitor,0.13275409173570418,0.7198286722096245,0.9444444444444444,1139,North,High,0,Electronics,0,2180
7345,2024-03-24,Chair,0.7409577692463124,0.9596875787351978,0.2777777777777778,1251,South,Critical,1,Furniture,0,122
7346,2024-06-27,Smartphone,0.2127702566174985,0.7102544721592341,0.7222222222222222,1668,East,Low,17,Electronics,0,1746
7347,2024-10-02,Keyboard,0.8225904223075369,0.40791131267321745,0.1111111111111111,4842,West,High,13,Electronics,2472,0
7348,2024-10-12,Smartphone,0.11638714891897353,0.47442680776014107,0.0,1316,South,Medium,22,Electronics,0,1287
7349,2024-11-15,Mouse,0.6253788644170539,0.7324263038548753,0.5,3467,East,Medium,5,Electronics,208,0
7350,2024-12-06,Mouse,0.6124469589816125,0.7752582514487276,0.6666666666666666,3926,South,Medium,29,Electronics,0,26
7351,2024-01-27,Tablet,0.9735300060618307,0.9649785840262031,0.4444444444444444,3796,West,Medium,10,Electronics,1008,0
7352,2024-04-06,Desk,0.9656496261871085,0.26656588561350464,0.05555555555555555,4146,West,Critical,24,Furniture,3741,0
7353,2024-04-27,Keyboard,0.9773691654879774,0.5598387503149408,0.5,3009,East,High,18,Electronics,2635,0
7354,2024-05-09,Mouse,0.6005253586583148,0.6271101033005795,0.6111111111111112,3945,North,Low,7,Electronics,503,0
7355,2024-11-25,Tablet,0.7977369165487977,0.9191232048374905,1.0,2052,West,Medium,20,Electronics,320,0
7356,2024-11-28,Chair,0.41321479086684176,0.2947845804988662,0.1111111111111111,4112,East,Critical,4,Furniture,895,0
7357,2024-02-06,Keyboard,0.7953121842796524,0.40110859158478207,1.0,1540,West,Critical,25,Electronics,2364,0
7358,2024-01-16,Tablet,0.5956758941200242,0.8223733938019653,0.0,4563,North,Medium,28,Electronics,0,296
7359,2024-01-08,Headphones,0.3287532834916145,0.7770219198790628,0.7777777777777778,2123,East,Medium,26,Electronics,0,1437
7360,2024-10-03,Keyboard,0.30066680137401497,0.4855127236079617,0.6666666666666666,2343,North,Low,27,Electronics,0,419
7361,2023-12-27,Printer,0.8375429379672661,0.9072814310909549,0.3333333333333333,1569,West,High,20,Electronics,564,0
7362,2024-03-30,Tablet,0.8482521721559911,0.5777273872511968,0.05555555555555555,1722,East,Low,23,Electronics,1925,0
7363,2024-11-04,Smartphone,0.901798343099616,0.16981607457797934,0.5555555555555556,4721,South,High,6,Electronics,3809,0
7364,2024-01-23,Printer,0.1889270559709032,0.47316704459561604,0.8333333333333334,4594,North,Critical,26,Electronics,0,923
7365,2024-01-06,Headphones,0.7199434229137199,0.544469639707735,0.7222222222222222,4974,West,Critical,27,Electronics,1422,0
7366,2024-03-10,Mouse,0.733279450394019,0.254724111866969,0.7777777777777778,4916,West,Medium,22,Electronics,2638,0
7367,2023-12-14,Laptop,0.34633259244291775,0.199798437893676,1.0,2000,North,Low,3,Electronics,941,0
7368,2024-05-07,Tablet,0.36411396241664984,0.05845301083396322,0.3333333333333333,3923,East,Low,29,Electronics,1590,0
7369,2024-11-06,Chair,0.28692665184885835,0.42857142857142855,0.4444444444444444,3236,South,Medium,14,Furniture,0,261
7370,2024-01-21,Tablet,0.7256011315417256,0.762660619803477,0.16666666666666666,1449,West,Low,21,Electronics,584,0
7371,2024-03-11,Laptop,0.7112547989492827,0.3388762912572436,0.2777777777777778,3141,North,Critical,28,Electronics,2195,0
7372,2024-09-20,Headphones,0.669024045261669,0.909297052154195,0.5,4925,North,Critical,0,Electronics,0,278
7373,2024-01-28,Headphones,0.4657506566983229,0.5474930713025951,0.1111111111111111,4252,South,Medium,21,Electronics,152,0
7374,2024-04-12,Printer,0.4031117397454031,0.8526077097505669,0.0,4392,South,Medium,4,Electronics,0,1369
7375,2024-02-16,Keyboard,0.39745403111739747,0.12849584278155707,0.2777777777777778,3330,West,High,28,Electronics,1477,0
7376,2024-04-11,Chair,0.7504546373004647,0.3796926177878559,0.2222222222222222,4462,South,Critical,16,Furniture,2227,0
7377,2024-04-03,Printer,0.8153162255001011,0.5865457294028723,0.7777777777777778,4392,North,Critical,12,Electronics,1727,0
7378,2024-05-18,Chair,0.9062436855930491,0.20080624842529604,0.5555555555555556,3617,East,Critical,26,Furniture,3708,0
7379,2024-11-16,Chair,0.9836330571832693,0.7621567145376669,0.6666666666666666,1024,East,Critical,16,Furniture,1863,0
7380,2024-09-20,Laptop,0.6987270155586988,0.7432602670697909,0.2777777777777778,2839,North,Critical,18,Electronics,528,0
7381,2024-05-09,Printer,0.07940998181450798,0.3290501385739481,0.2222222222222222,1259,North,High,3,Electronics,0,893
7382,2024-11-15,Chair,0.9654475651646798,0.6797682035777274,0.05555555555555555,3013,North,Medium,16,Furniture,2100,0
7383,2024-03-18,Monitor,0.7536876136593251,0.9281934996220711,0.8888888888888888,2927,West,Medium,11,Electronics,66,0
7384,2024-03-02,Laptop,0.8819963629015963,0.09851347946586042,0.6111111111111112,3544,North,Low,29,Electronics,3994,0
7385,2024-09-17,Headphones,0.8575469791877147,0.9055177626606198,0.6111111111111112,2236,South,Critical,25,Electronics,670,0
7386,2024-09-30,Laptop,0.9913113760355627,0.09599395313681028,0.7222222222222222,3162,North,Critical,22,Electronics,4545,0
7387,2024-09-17,Smartphone,0.005455647605576884,0.5701688082640464,0.3333333333333333,1451,North,Medium,17,Electronics,0,2216
7388,2024-06-26,Smartphone,0.7053950292988482,0.6523053665910808,0.7222222222222222,1699,West,Critical,10,Electronics,922,0
7389,2024-07-15,Chair,0.8609820165690039,0.15243134290753338,0.3333333333333333,3819,North,Critical,3,Furniture,3676,0
7390,2024-01-15,Printer,0.23701757930895131,0.028974552784076592,0.4444444444444444,4719,South,Critical,11,Electronics,1078,0
7391,2024-12-10,Headphones,0.06829662558092545,0.12799193751574703,0.7222222222222222,4561,South,Medium,8,Electronics,0,150
7392,2024-04-04,Laptop,0.2158011719539301,0.8997228521038045,0.8888888888888888,4673,South,Low,23,Electronics,0,2483
7393,2024-06-24,Printer,0.1699333198625985,0.5840262030738221,0.8888888888888888,4804,North,Medium,17,Electronics,0,1457
7394,2024-08-06,Laptop,0.8656294200848657,0.36860670194003525,0.6666666666666666,2551,West,Critical,26,Electronics,2841,0
7395,2024-10-16,Laptop,0.958981612446959,0.8470647518266566,0.9444444444444444,2682,West,Medium,26,Electronics,1404,0
7396,2024-09-12,Monitor,0.05920387957163063,0.7835726883345931,1.0,1384,West,High,8,Electronics,0,2797
7397,2024-05-03,Smartphone,0.37522731865023234,0.2637944066515495,0.8888888888888888,1612,South,Critical,0,Electronics,830,0
7398,2024-03-29,Laptop,0.26712467165083853,0.19526329050138574,0.2777777777777778,2441,West,Medium,5,Electronics,567,0
7399,2024-03-28,Monitor,0.33279450394018995,0.2685815066767448,0.6111111111111112,4036,North,Medium,18,Electronics,601,0
7400,2024-11-20,Smartphone,0.9896948878561326,0.30057949105568155,0.2777777777777778,3266,North,Low,0,Electronics,3725,0
7401,2024-06-09,Monitor,0.73146090119216,0.0854119425547997,0.1111111111111111,3927,East,Critical,7,Electronics,3301,0
7402,2024-11-03,Printer,0.9145281875126288,0.042328042328042326,0.7777777777777778,1556,South,High,5,Electronics,4378,0
7403,2024-09-25,Keyboard,0.6251768033946252,0.46308893927941547,0.1111111111111111,4134,East,High,3,Electronics,1276,0
7404,2024-08-28,Smartphone,0.7053950292988482,0.3932980599647266,0.7777777777777778,1349,East,Critical,2,Electronics,1950,0
7405,2024-09-23,Mouse,0.7062032733885634,0.9480977576215671,0.0,1389,South,Medium,12,Electronics,0,248
7406,2024-03-20,Keyboard,0.9258436047686401,0.8926681783824642,0.1111111111111111,3851,South,High,25,Electronics,1059,0
7407,2024-02-08,Printer,0.768033946251768,0.6825396825396826,0.2222222222222222,3424,East,Critical,1,Electronics,1112,0
7408,2024-06-28,Laptop,0.017781369973732065,0.9362559838750315,0.7222222222222222,3918,North,High,12,Electronics,0,3608
7409,2023-12-25,Headphones,0.882198423924025,0.5517762660619804,0.16666666666666666,3113,East,Critical,20,Electronics,2196,0
7410,2024-10-09,Printer,0.3952313598706809,0.9440665154950869,0.4444444444444444,2142,South,High,14,Electronics,0,1771
7411,2024-07-03,Monitor,0.18165285916346738,0.799193751574704,0.9444444444444444,1745,North,Low,7,Electronics,0,2253
7412,2024-08-16,Monitor,0.7025661749848454,0.14462081128747795,0.5,3055,East,Critical,11,Electronics,2923,0
7413,2024-04-11,Monitor,0.35239442311578095,0.41017888636936256,0.3888888888888889,2730,East,Low,7,Electronics,136,0
7414,2024-01-27,Monitor,0.8836128510810265,0.4389014865205341,0.6666666666666666,2762,East,Critical,18,Electronics,2651,0
7415,2024-12-11,Printer,0.45524348353202665,0.11942554799697656,0.05555555555555555,1026,South,High,8,Electronics,1799,0
7416,2024-09-02,Headphones,0.7397454031117398,0.5941043083900227,0.3333333333333333,1289,East,High,9,Electronics,1323,0
7417,2024-06-09,Tablet,0.5981006263891695,0.9208868732678257,0.5555555555555556,1027,South,Medium,20,Electronics,0,675
7418,2024-03-31,Monitor,0.32996564962618713,0.7888636936255984,0.2222222222222222,4230,North,High,22,Electronics,0,1478
7419,2024-04-30,Tablet,0.173974540311174,0.781053162005543,0.9444444444444444,4216,West,Low,26,Electronics,0,2219
7420,2024-08-15,Headphones,0.9498888664376641,0.13353489543965735,0.3888888888888889,3514,North,Medium,24,Electronics,4191,0
7421,2024-11-21,Headphones,0.20468781572034755,0.2494331065759637,0.5,2769,East,Low,6,Electronics,43,0
7422,2023-12-19,Keyboard,0.6665993129925237,0.5341395817586294,0.05555555555555555,1107,South,Low,9,Electronics,1199,0
7423,2024-06-06,Smartphone,0.30430389977773287,0.35701688082640465,0.1111111111111111,1890,East,Low,2,Electronics,109,0
7424,2024-09-29,Mouse,0.647605576884219,0.21869488536155202,0.2222222222222222,3486,North,Low,1,Electronics,2357,0
7425,2024-04-20,Chair,0.9704990907253991,0.6150163769211389,0.8333333333333334,1202,West,Low,27,Furniture,2382,0
7426,2024-08-01,Mouse,0.1974136189129117,0.4487276392038297,0.5,1776,West,Critical,6,Electronics,0,784
7427,2024-10-11,Printer,0.6993331986259851,0.636936255983875,0.5555555555555556,1989,South,Critical,9,Electronics,953,0
7428,2024-01-04,Chair,0.3671448777530814,0.6349206349206349,1.0,4896,North,Medium,7,Furniture,0,683
7429,2024-07-04,Headphones,0.7443928066276015,0.07860922146636433,0.8333333333333334,3348,North,Low,11,Electronics,3392,0
7430,2024-08-15,Mouse,0.8199636290159629,0.36810279667422524,0.6111111111111112,2925,South,Critical,27,Electronics,2617,0
7431,2023-12-20,Desk,0.5322287330773894,0.23960695389266817,0.05555555555555555,2933,South,High,19,Furniture,1703,0
7432,2024-11-20,Smartphone,0.9903010709234189,0.5973796926177879,0.5555555555555556,2950,South,Medium,16,Electronics,2550,0
7433,2024-11-09,Mouse,0.9729238229945444,0.25497606449987403,0.0,1437,East,Critical,21,Electronics,3823,0
7434,2024-05-08,Smartphone,0.7407557082238836,0.24288233812043336,0.2222222222222222,2034,East,High,8,Electronics,2722,0
7435,2023-12-25,Tablet,0.19155384926247726,0.5376669186192996,0.7222222222222222,1836,South,Medium,19,Electronics,0,1166
7436,2024-03-21,Printer,0.09557486360880986,0.09019904257999496,0.9444444444444444,1606,South,High,2,Electronics,135,0
7437,2024-06-08,Smartphone,0.11456859971711457,0.17485512723607963,0.3333333333333333,1641,West,Low,21,Electronics,0,107
7438,2024-08-15,Tablet,0.6934734289755506,0.5653817082388511,0.2222222222222222,4174,West,High,21,Electronics,1208,0
7439,2024-02-27,Monitor,0.8128914932309558,0.7062232300327539,0.3888888888888889,2808,East,Low,3,Electronics,1240,0
7440,2024-08-06,Tablet,0.45625378864417054,0.9853867472915092,0.7777777777777778,4557,West,Medium,6,Electronics,0,1633
7441,2024-10-23,Printer,0.6352798545160638,0.7619047619047619,0.2222222222222222,3157,South,Low,26,Electronics,140,0
7442,2024-10-16,Keyboard,0.8708830066680138,0.3547493071302595,0.6666666666666666,4875,North,High,17,Electronics,2922,0
7443,2023-12-25,Monitor,0.40048494645382904,0.2874779541446208,1.0,1642,South,Low,16,Electronics,861,0
7444,2024-08-27,Headphones,0.22145888058193575,0.12522045855379188,0.05555555555555555,1702,West,Low,26,Electronics,619,0
7445,2024-11-10,Laptop,0.7213578500707214,0.22852103804484758,0.2222222222222222,4882,East,Medium,21,Electronics,2683,0
7446,2024-02-11,Tablet,0.6849868660335421,0.7503149407911313,0.2222222222222222,4164,South,Low,2,Electronics,432,0
7447,2024-08-23,Tablet,0.5399070519296828,0.9964726631393298,0.2777777777777778,3848,South,Critical,2,Electronics,0,1263
7448,2024-08-23,Smartphone,0.7367144877753081,0.11615016376921139,0.8333333333333334,4789,West,Medium,12,Electronics,3205,0
7449,2024-08-24,Headphones,0.4887856132552031,0.8987150415721844,0.05555555555555555,3917,North,High,16,Electronics,0,1128
7450,2024-08-24,Mouse,0.8646191149727218,0.4074074074074074,0.2222222222222222,4612,South,Medium,28,Electronics,2682,0
7451,2024-07-03,Desk,0.6765003030915336,0.7601410934744268,0.7777777777777778,3966,East,High,17,Furniture,351,0
7452,2024-08-11,Chair,0.13598706809456457,0.8359788359788359,0.0,2722,East,High,18,Furniture,0,2625
7453,2024-04-03,Tablet,0.5661749848454233,0.5747039556563366,1.0,1848,North,Low,16,Electronics,541,0
7454,2024-07-09,Mouse,0.4786825621337644,0.10481229528848576,0.1111111111111111,3554,West,Medium,23,Electronics,1973,0
7455,2024-07-08,Desk,0.9153364316023439,0.37540942302847063,1.0,3224,North,High,15,Furniture,3060,0
7456,2024-05-16,Chair,0.21539704990907255,0.37918871252204583,0.7777777777777778,2462,East,Critical,15,Furniture,0,419
7457,2024-07-18,Laptop,0.13881592240856738,0.34971025447215925,0.1111111111111111,2866,South,Low,21,Electronics,0,681
7458,2024-04-09,Smartphone,0.013740149525156597,0.5542957923910304,0.3888888888888889,3715,East,Low,24,Electronics,0,2112
7459,2024-12-06,Mouse,0.42493433016771065,0.06827916351725875,0.7777777777777778,4829,North,High,0,Electronics,1852,0
7460,2023-12-23,Smartphone,0.0846635683976561,0.09851347946586042,0.0,4782,East,Critical,26,Electronics,48,0
7461,2024-07-22,Chair,0.8078399676702364,0.653565129755606,0.2777777777777778,1510,West,Low,13,Furniture,1424,0
7462,2024-03-04,Keyboard,0.5247524752475248,0.18241370622323003,0.8888888888888888,3156,North,Medium,27,Electronics,1893,0
7463,2024-04-15,Tablet,0.8765407152960194,0.4399092970521542,0.8333333333333334,3919,East,High,14,Electronics,2612,0
7464,2023-12-30,Monitor,0.4291776116387149,0.8820861678004536,0.6666666666666666,2095,South,Critical,3,Electronics,0,1357
7465,2024-08-20,Desk,0.7864214992927864,0.4217687074829932,0.0,3536,South,High,19,Furniture,2238,0
7466,2023-12-19,Headphones,0.08870478884623156,0.563366087175611,0.1111111111111111,1732,North,Low,20,Electronics,0,1777
7467,2024-04-26,Printer,0.25985047484340273,0.7203325774754347,0.2777777777777778,3328,South,Critical,10,Electronics,0,1553
7468,2024-09-24,Tablet,0.24408971509395838,0.8372385991433611,0.1111111111111111,3950,North,High,17,Electronics,0,2095
7469,2024-04-13,Monitor,0.21782178217821782,0.09926933736457547,0.7777777777777778,4960,South,High,28,Electronics,704,0
7470,2024-05-23,Printer,0.5178824004849465,0.16654069035021415,0.7777777777777778,2237,East,High,16,Electronics,1922,0
7471,2024-08-11,Mouse,0.7320670842594463,0.2146636432350718,0.5555555555555556,2480,South,Medium,27,Electronics,2791,0
7472,2024-07-14,Printer,0.2531824611032532,0.8289241622574955,0.2777777777777778,4658,East,Medium,8,Electronics,0,2017
7473,2023-12-13,Laptop,0.6783188522933926,0.6654069035021416,0.2777777777777778,3465,North,Medium,20,Electronics,736,0
7474,2024-03-10,Tablet,0.6484138209739341,0.563618039808516,0.4444444444444444,3010,South,Medium,23,Electronics,992,0
7475,2024-10-24,Smartphone,0.7171145685997171,0.5747039556563366,0.7222222222222222,3801,West,Low,13,Electronics,1288,0
7476,2024-07-31,Keyboard,0.12406546777126692,0.4310909549004787,0.5555555555555556,2533,West,High,27,Electronics,0,1077
7477,2024-08-07,Headphones,0.6219438270357648,0.5742000503905266,0.2777777777777778,1661,West,Medium,2,Electronics,819,0
7478,2024-04-14,Smartphone,0.5502121640735502,0.6059460821365583,0.9444444444444444,4394,South,Low,19,Electronics,338,0
7479,2024-05-05,Monitor,0.7051929682764195,0.63618039808516,0.7777777777777778,2201,East,Medium,19,Electronics,985,0
7480,2024-10-22,Tablet,0.7159022024651445,0.9186192995716805,0.4444444444444444,3735,North,Low,21,Electronics,0,83
7481,2024-03-02,Keyboard,0.9123055162659123,0.8818342151675485,0.5555555555555556,1103,South,Critical,3,Electronics,1035,0
7482,2023-12-30,Printer,0.3839159426146696,0.5114638447971781,0.05555555555555555,4190,North,Medium,15,Electronics,0,110
7483,2024-09-17,Tablet,0.8832087290361689,0.05946082136558327,0.2777777777777778,3759,North,Medium,20,Electronics,4155,0
7484,2024-08-13,Printer,0.34592847039806024,0.2660619803476946,0.7222222222222222,3629,South,High,11,Electronics,676,0
