OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit
7494,2024-11-27,Headphones,4745,3900,2,1078,East,Medium,27,Electronics,845
7495,2024-01-01,Chair,4032,1703,14,2847,West,Critical,21,Furniture,2329
7496,2024-01-25,Mouse,4674,2356,7,2889,West,Medium,19,Electronics,2318
7497,2024-01-06,Laptop,3887,243,5,1558,East,High,1,Electronics,3644
7498,2024-02-20,Chair,327,1804,4,3933,West,Critical,10,Furniture,-1477
7499,2024-05-16,Printer,4808,1338,10,2706,West,Medium,10,Electronics,3470
7500,2024-05-26,Monitor,2608,3644,16,2619,West,Critical,20,Electronics,-1036
7501,2024-04-04,Headphones,3967,747,6,3155,East,High,0,Electronics,3220
7502,2024-08-22,Desk,2211,999,6,3846,West,High,16,Furniture,1212
7503,2024-07-26,Laptop,4725,3375,9,4342,South,Low,16,Electronics,1350
7504,2024-08-09,Keyboard,1439,3112,1,3735,West,Medium,3,Electronics,-1673
7505,2024-12-02,Printer,740,2948,16,2853,South,Critical,13,Electronics,-2208
7506,2024-04-25,Desk,4782,3148,17,4547,West,Low,4,Furniture,1634
7507,2024-05-09,Tablet,3518,3616,13,1069,South,Critical,3,Electronics,-98
7508,2024-07-10,Headphones,1898,1695,6,3434,West,Low,5,Electronics,203
7509,2024-11-29,Smartphone,4968,2515,2,2189,South,Low,17,Electronics,2453
7510,2024-01-28,Keyboard,3866,3685,8,3902,West,Low,20,Electronics,181
7511,2024-05-22,Monitor,989,2748,4,2081,South,High,12,Electronics,-1759
7512,2024-04-30,Headphones,3232,933,9,2474,East,High,5,Electronics,2299
7513,2024-08-09,Chair,3359,1480,7,1244,North,High,14,Furniture,1879
7514,2024-03-06,Mouse,2100,1485,1,4116,North,High,4,Electronics,615
7515,2024-03-14,Chair,1796,3231,14,1683,East,Critical,5,Furniture,-1435
7516,2024-02-13,Chair,2501,3123,2,2799,East,Medium,23,Furniture,-622
7517,2024-05-13,Tablet,74,2969,8,4454,South,High,17,Electronics,-2895
7518,2024-07-24,Laptop,2606,2466,11,2601,South,Medium,28,Electronics,140
7519,2024-10-27,Smartphone,110,164,5,4910,West,Low,6,Electronics,-54
7520,2024-05-05,Keyboard,172,561,18,4772,West,Medium,29,Electronics,-389
7521,2024-05-23,Laptop,2152,2297,12,3832,North,High,5,Electronics,-145
7522,2024-05-08,Headphones,1236,362,19,1070,North,Critical,25,Electronics,874
7523,2024-07-28,Chair,1780,1183,5,2888,South,High,7,Furniture,597
7524,2024-08-27,Tablet,4691,3133,7,4619,South,Critical,24,Electronics,1558
7525,2024-03-11,Headphones,4139,1655,2,2262,East,High,29,Electronics,2484
7526,2024-01-28,Mouse,2522,3872,17,4651,South,Low,23,Electronics,-1350
7527,2024-05-18,Smartphone,3015,1478,13,3155,West,Critical,29,Electronics,1537
7528,2024-05-31,Keyboard,2327,1351,11,2231,East,Low,4,Electronics,976
7529,2024-08-20,Mouse,4137,1557,5,4860,South,High,3,Electronics,2580
7530,2024-07-12,Tablet,3014,3946,13,1721,West,Low,18,Electronics,-932
7531,2024-02-24,Smartphone,1360,3862,13,1301,West,Medium,9,Electronics,-2502
7532,2024-09-12,Headphones,204,1738,8,2453,North,Medium,8,Electronics,-1534
7533,2024-05-08,Chair,2262,2434,11,2371,East,Critical,22,Furniture,-172
7534,2024-03-07,Chair,3303,3556,8,4178,North,Medium,0,Furniture,-253
7535,2024-09-27,Printer,1312,430,10,2915,East,Medium,18,Electronics,882
7536,2024-03-19,Chair,1412,2041,11,3575,East,High,28,Furniture,-629
7537,2024-04-11,Desk,987,2973,1,4822,North,High,11,Furniture,-1986
7538,2024-05-09,Chair,561,3660,7,2429,North,Medium,18,Furniture,-3099
7539,2024-06-17,Desk,236,3067,8,2925,South,Critical,12,Furniture,-2831
7540,2024-05-21,Monitor,1895,2786,6,4805,East,Medium,21,Electronics,-891
7541,2023-12-26,Desk,1752,1508,14,1951,South,High,14,Furniture,244
7542,2023-12-21,Smartphone,440,1944,7,1255,East,Low,28,Electronics,-1504
7543,2024-04-07,Mouse,704,1087,3,4372,West,Critical,1,Electronics,-383
7544,2024-11-30,Smartphone,4321,3867,2,1953,South,Critical,19,Electronics,454
7545,2024-10-29,Mouse,2871,2325,18,3971,North,Medium,11,Electronics,546
7546,2023-12-21,Printer,813,3023,3,2168,West,Low,17,Electronics,-2210
7547,2024-05-20,Monitor,3450,71,14,2699,North,Critical,20,Electronics,3379
7548,2024-03-21,Mouse,4856,830,18,2547,West,Critical,28,Electronics,4026
7549,2024-12-02,Mouse,3317,2200,13,3609,West,High,3,Electronics,1117
7550,2024-01-12,Tablet,1135,56,8,4898,South,Medium,19,Electronics,1079
7551,2024-06-25,Laptop,1979,3563,4,1359,North,Medium,11,Electronics,-1584
7552,2024-03-01,Laptop,4426,2648,15,4595,South,Critical,19,Electronics,1778
7553,2024-08-31,Tablet,2013,1200,12,4555,West,Low,12,Electronics,813
7554,2024-05-11,Chair,1835,2573,14,2213,East,Low,3,Furniture,-738
7555,2024-02-12,Tablet,2324,3728,7,3343,East,Low,13,Electronics,-1404
7556,2024-04-11,Mouse,2736,2563,12,3140,West,Low,20,Electronics,173
7557,2024-01-27,Mouse,3018,3561,9,2153,North,Medium,17,Electronics,-543
7558,2024-05-30,Tablet,4622,2976,10,1860,North,High,5,Electronics,1646
7559,2024-09-01,Tablet,765,740,8,1989,North,Low,0,Electronics,25
7560,2024-05-02,Chair,292,3229,2,1483,East,Low,9,Furniture,-2937
7561,2024-05-21,Smartphone,3965,2453,16,3923,South,High,17,Electronics,1512
7562,2024-06-01,Monitor,1573,2048,18,2432,North,Medium,18,Electronics,-475
7563,2024-07-23,Headphones,887,694,10,1340,South,High,1,Electronics,193
7564,2024-06-17,Mouse,3373,3982,6,4285,North,High,14,Electronics,-609
7565,2024-04-16,Monitor,3003,812,6,3377,North,Low,2,Electronics,2191
7566,2024-04-27,Tablet,1395,2928,13,2918,North,High,7,Electronics,-1533
7567,2024-01-22,Chair,2473,2009,19,3846,South,High,18,Furniture,464
7568,2023-12-19,Desk,2078,2077,17,2198,South,Medium,10,Furniture,1
7569,2024-07-06,Chair,1482,1136,2,2467,South,Low,13,Furniture,346
7570,2024-11-20,Keyboard,289,1588,18,1200,West,Low,15,Electronics,-1299
7571,2024-10-05,Keyboard,188,3624,7,4688,East,Critical,9,Electronics,-3436
7572,2024-04-02,Monitor,3243,1752,14,1742,West,Low,16,Electronics,1491
7573,2024-04-25,Laptop,469,1681,15,1097,East,Medium,14,Electronics,-1212
7574,2024-10-08,Keyboard,353,2751,8,4174,West,Medium,29,Electronics,-2398
7575,2024-08-29,Keyboard,2212,1156,9,2576,East,Medium,10,Electronics,1056
7576,2024-08-18,Smartphone,2076,1808,11,4222,South,Critical,7,Electronics,268
7577,2023-12-22,Desk,4152,3620,3,2291,East,Critical,7,Furniture,532
7578,2024-07-08,Smartphone,2276,2439,14,1838,North,Medium,6,Electronics,-163
7579,2024-01-31,Desk,1218,713,8,1351,South,Low,19,Furniture,505
7580,2024-08-01,Printer,465,1309,3,3514,West,Critical,11,Electronics,-844
7581,2024-10-28,Headphones,2763,2324,18,2301,North,Low,20,Electronics,439
7582,2024-02-19,Mouse,199,2040,14,4639,North,Critical,27,Electronics,-1841
7583,2024-11-12,Keyboard,2494,1245,8,4087,South,High,27,Electronics,1249
7584,2024-01-10,Mouse,888,1679,17,2977,North,Medium,26,Electronics,-791
7585,2024-07-29,Keyboard,1746,2612,8,1455,South,High,29,Electronics,-866
7586,2024-08-25,Smartphone,4389,1923,5,2757,East,Medium,15,Electronics,2466
7587,2024-08-01,Headphones,1960,343,12,4250,South,High,15,Electronics,1617
7588,2024-08-25,Smartphone,1471,3377,2,2157,South,Low,9,Electronics,-1906
7589,2024-07-16,Smartphone,3051,1426,17,1257,West,Low,21,Electronics,1625
7590,2024-05-29,Desk,1370,473,13,3109,North,Medium,21,Furniture,897
7591,2024-09-02,Laptop,4085,1701,14,1481,West,Low,6,Electronics,2384
7592,2024-03-19,Chair,1573,2946,9,2500,West,Medium,3,Furniture,-1373
7593,2024-11-17,Monitor,3928,3296,9,1999,West,High,23,Electronics,632
7594,2024-11-23,Mouse,602,3359,9,1634,West,Medium,1,Electronics,-2757
7595,2024-10-15,Printer,3806,1843,6,4113,West,Critical,8,Electronics,1963
7596,2023-12-18,Keyboard,3721,611,12,2396,North,High,14,Electronics,3110
7597,2024-04-26,Smartphone,531,2948,10,4444,North,High,21,Electronics,-2417
7598,2024-08-07,Laptop,649,1413,5,2322,North,Medium,13,Electronics,-764
7599,2024-01-27,Smartphone,1214,577,18,2075,West,Critical,11,Electronics,637
7600,2023-12-17,Headphones,4728,1161,7,2402,North,Critical,16,Electronics,3567
7601,2023-12-19,Desk,4282,3125,13,2977,West,Low,16,Furniture,1157
7602,2024-07-10,Printer,1053,3753,1,3963,North,High,12,Electronics,-2700
7603,2024-01-21,Chair,2032,494,6,3359,North,Low,7,Furniture,1538
7604,2024-10-06,Headphones,1684,1075,8,3626,North,High,9,Electronics,609
7605,2024-06-02,Tablet,3047,2579,9,3106,North,High,25,Electronics,468
7606,2024-02-19,Printer,736,2928,7,3351,South,High,12,Electronics,-2192
7607,2024-05-31,Smartphone,3464,1894,10,3082,North,High,6,Electronics,1570
7608,2024-05-11,Headphones,1809,745,8,1647,North,Medium,2,Electronics,1064
7609,2024-10-20,Chair,4987,921,2,2010,South,Critical,23,Furniture,4066
7610,2024-09-30,Laptop,2530,3837,18,2611,East,High,14,Electronics,-1307
7611,2023-12-28,Laptop,1387,530,15,4825,East,Low,23,Electronics,857
7612,2024-06-03,Mouse,164,2812,6,1492,South,Low,28,Electronics,-2648
7613,2024-01-27,Chair,4007,2670,14,1490,East,Medium,6,Furniture,1337
7614,2024-07-10,Laptop,618,436,18,4871,North,Critical,29,Electronics,182
7615,2024-01-14,Headphones,1603,1383,3,3268,West,High,4,Electronics,220
7616,2023-12-19,Mouse,2739,732,1,4884,West,Medium,7,Electronics,2007
7617,2023-12-24,Laptop,4640,2363,1,2620,North,Low,20,Electronics,2277
7618,2023-12-22,Printer,3390,2224,14,3170,North,Critical,16,Electronics,1166
7619,2024-04-01,Desk,3038,2871,1,3754,East,High,7,Furniture,167
7620,2024-03-17,Tablet,3201,2039,1,2125,South,Critical,6,Electronics,1162
7621,2024-12-05,Chair,3577,413,4,2818,West,Low,6,Furniture,3164
7622,2024-02-10,Headphones,3065,2088,12,1886,North,Medium,1,Electronics,977
7623,2024-07-29,Keyboard,871,2353,15,4586,South,Medium,10,Electronics,-1482
7624,2024-11-26,Smartphone,3624,915,4,4384,South,Low,11,Electronics,2709
7625,2024-11-08,Headphones,3837,1621,10,4577,North,High,27,Electronics,2216
7626,2024-09-25,Laptop,1658,3786,11,2984,South,High,11,Electronics,-2128
7627,2024-08-23,Headphones,609,993,6,1493,West,Critical,18,Electronics,-384
7628,2024-10-30,Keyboard,4113,332,10,1758,West,Low,27,Electronics,3781
7629,2024-01-22,Smartphone,4485,2281,12,2683,South,Low,2,Electronics,2204
7630,2024-09-11,Mouse,661,374,3,4270,North,High,11,Electronics,287
7631,2024-06-10,Laptop,2213,1813,15,1632,South,Low,27,Electronics,400
7632,2024-02-23,Monitor,1931,855,16,4752,East,Medium,26,Electronics,1076
7633,2024-07-08,Laptop,4219,1319,10,4584,North,High,25,Electronics,2900
7634,2024-03-31,Tablet,3913,51,11,1329,North,High,5,Electronics,3862
7635,2024-01-14,Monitor,3758,2916,16,4692,North,Medium,5,Electronics,842
7636,2024-01-08,Tablet,1759,2613,17,4019,West,Low,18,Electronics,-854
7637,2024-07-23,Keyboard,1811,1759,14,2923,North,High,26,Electronics,52
7638,2024-02-12,Chair,1742,1149,16,2350,North,High,20,Furniture,593
7639,2024-05-19,Smartphone,1295,3058,14,1009,West,High,8,Electronics,-1763
7640,2024-03-26,Desk,175,1498,6,3174,West,Low,22,Furniture,-1323
7641,2024-12-05,Mouse,4802,292,10,1984,West,High,8,Electronics,4510
7642,2024-08-22,Desk,1249,2661,17,1668,North,Low,17,Furniture,-1412
7643,2024-02-13,Printer,2761,3090,10,3278,North,Critical,9,Electronics,-329
7644,2024-04-28,Printer,3496,3856,10,2038,West,Medium,9,Electronics,-360
7645,2024-05-13,Keyboard,1040,2460,14,4858,West,Low,0,Electronics,-1420
7646,2024-04-26,Chair,3115,1603,17,3534,East,Low,17,Furniture,1512
7647,2024-05-18,Printer,1571,2994,9,1441,West,Medium,21,Electronics,-1423
7648,2024-01-30,Laptop,4778,421,15,3925,South,Low,9,Electronics,4357
7649,2024-04-20,Headphones,2548,2966,7,2581,East,Medium,6,Electronics,-418
7650,2024-11-12,Tablet,2615,3702,2,1273,West,Critical,7,Electronics,-1087
7651,2024-09-19,Printer,4840,569,4,1617,West,High,10,Electronics,4271
7652,2024-05-07,Keyboard,2647,1145,18,2026,West,Medium,21,Electronics,1502
7653,2023-12-27,Tablet,165,2643,11,3373,West,Medium,5,Electronics,-2478
7654,2024-02-20,Laptop,1081,1212,5,1252,South,High,18,Electronics,-131
7655,2024-10-29,Chair,1291,913,8,2557,West,High,8,Furniture,378
7656,2024-12-03,Smartphone,1792,257,5,4126,North,Low,10,Electronics,1535
7657,2024-02-19,Desk,3688,2550,2,3933,East,Low,1,Furniture,1138
7658,2024-02-24,Laptop,4449,2449,5,1447,West,Low,10,Electronics,2000
7659,2024-01-07,Mouse,4140,1429,3,4368,North,High,29,Electronics,2711
7660,2024-08-25,Monitor,2025,1606,12,4693,South,High,4,Electronics,419
7661,2024-01-22,Keyboard,4233,2114,19,3420,East,High,18,Electronics,2119
7662,2024-11-17,Desk,4453,3738,7,4806,West,Low,16,Furniture,715
7663,2024-08-14,Mouse,4947,1987,19,1468,East,High,17,Electronics,2960
7664,2024-06-15,Smartphone,213,720,4,3807,West,High,21,Electronics,-507
7665,2024-05-10,Mouse,3360,2921,14,2159,South,Critical,13,Electronics,439
7666,2024-06-17,Chair,3438,1090,19,3880,South,Medium,9,Furniture,2348
7667,2024-06-18,Monitor,1045,2178,18,4970,East,Medium,16,Electronics,-1133
7668,2024-09-02,Tablet,1927,3644,7,4996,East,High,10,Electronics,-1717
7669,2024-07-27,Desk,1873,1243,15,4317,East,Low,1,Furniture,630
7670,2024-03-13,Monitor,4956,1565,1,1069,South,Critical,9,Electronics,3391
7671,2024-02-04,Headphones,2345,687,12,1480,North,Critical,20,Electronics,1658
7672,2024-01-10,Laptop,3314,119,19,3577,East,Medium,0,Electronics,3195
7673,2024-11-24,Headphones,1398,3107,6,1489,West,Critical,29,Electronics,-1709
7674,2024-02-03,Laptop,1853,2982,13,1502,South,Critical,13,Electronics,-1129
7675,2024-05-24,Chair,2301,1192,6,4056,East,Critical,10,Furniture,1109
7676,2024-04-11,Monitor,2950,124,13,2721,South,High,10,Electronics,2826
7677,2024-07-11,Smartphone,1643,1684,15,1116,East,Medium,9,Electronics,-41
7678,2024-04-13,Printer,482,1931,16,4328,South,Medium,19,Electronics,-1449
7679,2023-12-21,Mouse,3867,2709,8,2813,South,Low,20,Electronics,1158
7680,2024-04-28,Printer,4967,3487,13,3654,East,High,4,Electronics,1480
7681,2024-08-16,Monitor,1120,2200,13,1918,West,Critical,4,Electronics,-1080
7682,2024-02-29,Headphones,4650,3386,12,1903,South,High,13,Electronics,1264
7683,2023-12-15,Printer,164,395,19,4996,West,Critical,25,Electronics,-231
7684,2024-01-30,Keyboard,1489,3990,17,1427,West,Critical,24,Electronics,-2501
7685,2024-10-21,Printer,1840,2768,3,4186,South,Low,24,Electronics,-928
7686,2024-01-14,Laptop,1044,1543,15,1493,South,Low,4,Electronics,-499
7687,2024-01-04,Keyboard,4368,2402,17,3109,South,Low,5,Electronics,1966
7688,2024-09-14,Desk,4781,2484,6,4858,West,Critical,23,Furniture,2297
7689,2024-05-31,Printer,4817,1025,19,2850,South,Critical,15,Electronics,3792
7690,2023-12-22,Keyboard,1007,548,12,3544,South,High,27,Electronics,459
7691,2024-03-02,Monitor,145,925,4,3683,South,Medium,22,Electronics,-780
7692,2024-05-11,Mouse,2204,1877,12,1079,South,Critical,14,Electronics,327
7693,2024-09-29,Desk,681,3740,2,4730,East,High,5,Furniture,-3059
7694,2024-09-17,Smartphone,3734,2154,7,3532,South,High,19,Electronics,1580
7695,2024-12-07,Smartphone,1751,2311,16,2045,West,Critical,15,Electronics,-560
7696,2024-07-08,Chair,747,859,12,1594,West,Critical,18,Furniture,-112
7697,2024-01-07,Printer,81,2663,16,2347,North,Low,19,Electronics,-2582
7698,2024-01-10,Mouse,4924,2561,14,2540,East,Low,12,Electronics,2363
7699,2024-09-06,Tablet,598,3565,1,3308,East,Low,18,Electronics,-2967
7700,2024-02-22,Keyboard,2298,300,9,4992,North,High,12,Electronics,1998
7701,2024-08-24,Desk,1943,3922,7,4863,West,Low,7,Furniture,-1979
7702,2024-11-21,Monitor,2884,3016,5,3176,West,Critical,5,Electronics,-132
7703,2023-12-18,Printer,1753,3568,10,1625,South,Low,21,Electronics,-1815
7704,2024-09-22,Monitor,1206,498,10,1283,North,Critical,16,Electronics,708
7705,2023-12-24,Tablet,393,2709,18,4118,West,Critical,4,Electronics,-2316
7706,2024-01-17,Chair,4122,2624,7,2876,North,Medium,7,Furniture,1498
7707,2024-06-29,Tablet,3512,748,18,2211,North,Medium,26,Electronics,2764
7708,2024-08-20,Laptop,2298,1037,13,3066,East,Low,28,Electronics,1261
7709,2024-08-22,Headphones,994,2347,11,3646,West,Critical,17,Electronics,-1353
7710,2024-04-17,Desk,3930,634,10,3701,West,Medium,29,Furniture,3296
7711,2024-06-27,Headphones,2100,3042,9,1762,South,High,18,Electronics,-942
7712,2024-06-16,Tablet,3335,407,15,1837,West,Medium,11,Electronics,2928
7713,2024-07-03,Chair,2905,206,14,3015,East,Low,24,Furniture,2699
7714,2024-11-11,Chair,1380,2351,3,4953,West,High,11,Furniture,-971
7715,2024-10-07,Smartphone,2053,1744,14,3015,South,High,12,Electronics,309
7716,2024-10-11,Printer,3665,3742,16,4079,West,Critical,3,Electronics,-77
7717,2024-07-26,Smartphone,1837,666,3,2060,North,Critical,26,Electronics,1171
7718,2024-09-25,Desk,2296,2104,8,2621,East,Critical,9,Furniture,192
7719,2024-02-12,Desk,3722,2653,2,1071,South,Critical,15,Furniture,1069
7720,2024-01-24,Desk,2205,89,2,4452,South,Medium,27,Furniture,2116
7721,2024-04-03,Monitor,3529,2808,18,4337,North,Low,4,Electronics,721
7722,2024-03-25,Smartphone,3070,3318,7,4138,East,Low,27,Electronics,-248
7723,2023-12-22,Monitor,101,3782,17,1652,West,Critical,11,Electronics,-3681
7724,2024-09-18,Headphones,2209,690,6,4878,East,Medium,15,Electronics,1519
7725,2024-03-03,Printer,4440,299,10,1063,East,Medium,26,Electronics,4141
7726,2024-08-16,Tablet,3701,3217,7,1029,East,Medium,22,Electronics,484
7727,2024-01-25,Keyboard,3965,274,4,4971,East,Low,28,Electronics,3691
7728,2024-11-05,Smartphone,2162,689,11,1556,East,Critical,14,Electronics,1473
7729,2024-08-16,Keyboard,2671,3705,16,3693,East,Medium,20,Electronics,-1034
7730,2024-08-26,Chair,4610,114,17,4087,North,Medium,1,Furniture,4496
7731,2024-09-30,Smartphone,4779,3700,6,3325,South,Critical,22,Electronics,1079
7732,2024-07-30,Headphones,1404,936,19,2754,North,Medium,15,Electronics,468
7733,2024-08-28,Smartphone,3804,3733,18,1276,West,Low,10,Electronics,71
7734,2024-10-11,Monitor,259,3551,15,3268,South,High,21,Electronics,-3292
7735,2024-03-15,Printer,287,1905,2,2216,South,Low,26,Electronics,-1618
7736,2024-07-29,Tablet,385,2613,19,1669,West,Critical,8,Electronics,-2228
7737,2024-03-21,Mouse,3888,3988,6,4095,South,Critical,1,Electronics,-100
7738,2024-06-05,Tablet,1626,2166,12,3879,West,Low,17,Electronics,-540
7739,2024-08-19,Tablet,549,2626,1,3188,East,High,12,Electronics,-2077
7740,2024-09-27,Chair,1614,883,11,3781,East,Critical,12,Furniture,731
7741,2023-12-22,Headphones,840,2972,19,1025,South,Critical,7,Electronics,-2132
7742,2024-08-04,Keyboard,3590,536,4,3145,South,Low,9,Electronics,3054
7743,2024-02-17,Headphones,3172,437,19,1275,East,High,26,Electronics,2735
7744,2024-08-11,Mouse,1185,1324,6,3620,East,High,16,Electronics,-139
7745,2024-02-19,Chair,3994,553,8,3939,West,High,23,Furniture,3441
7746,2024-04-06,Printer,2398,1547,9,2266,South,Critical,20,Electronics,851
7747,2024-08-01,Tablet,4374,2684,10,4973,South,High,0,Electronics,1690
7748,2024-07-02,Monitor,199,3080,10,3480,North,Low,15,Electronics,-2881
7749,2024-01-30,Chair,3256,2525,10,1008,East,Critical,25,Furniture,731
7750,2024-10-15,Desk,3578,2620,4,3943,East,High,10,Furniture,958
7751,2024-09-25,Smartphone,1674,3026,18,3916,South,Medium,0,Electronics,-1352
7752,2024-04-17,Headphones,2624,2427,12,3980,North,High,5,Electronics,197
7753,2024-07-20,Chair,4478,3846,11,3319,West,High,11,Furniture,632
7754,2024-04-29,Desk,4319,2929,16,2795,West,Critical,15,Furniture,1390
7755,2024-12-10,Keyboard,3334,357,19,1031,East,Low,25,Electronics,2977
7756,2024-02-21,Mouse,2158,1865,11,1851,North,Medium,10,Electronics,293
7757,2024-03-23,Mouse,3997,1339,4,1604,North,Critical,17,Electronics,2658
7758,2024-11-10,Tablet,4964,3136,12,4550,West,High,1,Electronics,1828
7759,2024-11-04,Tablet,2313,3634,17,4199,East,Critical,16,Electronics,-1321
7760,2024-10-10,Chair,1662,652,13,2772,South,Critical,16,Furniture,1010
7761,2024-06-13,Chair,3865,2565,4,3064,North,Medium,19,Furniture,1300
7762,2024-08-24,Printer,4769,1884,6,4624,South,High,20,Electronics,2885
7763,2024-01-22,Smartphone,627,2071,7,4544,East,Critical,3,Electronics,-1444
7764,2024-11-19,Laptop,472,1913,8,3348,West,Low,5,Electronics,-1441
7765,2024-07-13,Keyboard,2813,2564,2,2807,North,Medium,23,Electronics,249
7766,2024-07-30,Tablet,1279,2222,9,4859,South,Critical,26,Electronics,-943
7767,2024-06-16,Laptop,3226,3625,10,1041,North,Medium,14,Electronics,-399
7768,2024-04-13,Laptop,803,785,19,2801,North,Critical,10,Electronics,18
7769,2024-06-01,Smartphone,4892,175,1,3099,North,Critical,17,Electronics,4717
7770,2024-02-06,Monitor,737,1050,16,3235,East,Critical,16,Electronics,-313
7771,2024-07-19,Monitor,772,3852,18,2967,South,Low,1,Electronics,-3080
7772,2024-09-03,Tablet,796,3604,8,3198,North,Low,12,Electronics,-2808
7773,2024-03-10,Desk,4387,1657,10,4315,South,Low,25,Furniture,2730
7774,2024-03-18,Smartphone,2762,857,11,4872,East,Critical,29,Electronics,1905
7775,2024-09-01,Smartphone,757,1888,17,4562,North,Low,26,Electronics,-1131
7776,2024-01-12,Headphones,484,656,7,4198,North,Medium,5,Electronics,-172
7777,2024-04-04,Laptop,4926,3628,3,4788,North,Low,10,Electronics,1298
7778,2024-09-20,Headphones,533,1325,7,1408,South,Medium,29,Electronics,-792
7779,2024-01-03,Laptop,3568,2611,6,4889,South,High,19,Electronics,957
7780,2024-05-02,Monitor,1583,659,3,2892,North,High,6,Electronics,924
7781,2024-09-14,Tablet,219,2958,8,4683,South,Low,29,Electronics,-2739
7782,2024-07-21,Keyboard,1070,3196,1,1343,South,Low,17,Electronics,-2126
7783,2024-07-03,Monitor,897,3548,5,3638,North,Medium,16,Electronics,-2651
7784,2024-09-23,Smartphone,745,2492,19,2718,North,Critical,12,Electronics,-1747
7785,2024-05-30,Keyboard,3396,286,13,4169,West,Medium,20,Electronics,3110
7786,2024-07-05,Chair,4063,3944,11,4139,West,High,13,Furniture,119
7787,2024-07-12,Keyboard,81,3363,11,3893,North,Critical,8,Electronics,-3282
7788,2024-10-20,Keyboard,226,2164,2,3947,East,Medium,12,Electronics,-1938
7789,2024-02-16,Monitor,3014,934,9,1027,North,Low,5,Electronics,2080
7790,2024-10-29,Smartphone,2162,1489,2,4100,North,High,21,Electronics,673
7791,2024-01-17,Keyboard,3936,3931,19,4921,North,High,0,Electronics,5
7792,2024-11-25,Monitor,1552,2647,12,1633,North,Low,0,Electronics,-1095
7793,2024-01-08,Monitor,2365,2819,9,1211,North,Medium,3,Electronics,-454
7794,2024-12-04,Keyboard,2694,137,9,1687,North,Low,13,Electronics,2557
7795,2024-08-19,Laptop,115,1072,10,4688,North,Medium,17,Electronics,-957
7796,2024-04-17,Smartphone,4278,1418,5,2503,North,High,15,Electronics,2860
7797,2024-07-16,Mouse,1978,1706,9,1071,West,Low,2,Electronics,272
7798,2024-08-30,Keyboard,634,1432,18,4562,West,High,26,Electronics,-798
7799,2024-06-11,Headphones,1798,189,10,3157,West,High,5,Electronics,1609
7800,2024-11-26,Headphones,2254,129,17,2136,East,Critical,25,Electronics,2125
7801,2023-12-26,Chair,3680,294,10,2420,South,Low,28,Furniture,3386
7802,2024-02-17,Smartphone,1942,3851,14,1231,East,High,0,Electronics,-1909
7803,2024-10-11,Monitor,2479,2827,4,1042,East,Medium,10,Electronics,-348
7804,2024-05-25,Printer,3143,3150,10,1264,North,Low,27,Electronics,-7
7805,2024-08-10,Tablet,1023,706,18,2831,West,Medium,28,Electronics,317
7806,2024-01-15,Desk,4074,828,5,1045,North,Medium,27,Furniture,3246
7807,2024-11-14,Printer,2692,3516,9,4641,North,Medium,26,Electronics,-824
7808,2024-03-31,Smartphone,1492,1112,6,4296,West,Low,9,Electronics,380
7809,2024-07-06,Smartphone,4379,2260,16,2975,North,Medium,17,Electronics,2119
7810,2024-03-07,Keyboard,1527,2736,16,2675,South,Low,3,Electronics,-1209
7811,2024-05-01,Keyboard,820,1500,11,4172,South,Critical,5,Electronics,-680
7812,2024-10-29,Printer,355,3999,15,4352,East,Medium,28,Electronics,-3644
7813,2024-04-06,Monitor,51,1354,19,3285,West,Low,18,Electronics,-1303
7814,2024-10-19,Chair,320,637,3,3648,South,Medium,8,Furniture,-317
7815,2024-06-09,Keyboard,4566,1608,16,2269,East,High,9,Electronics,2958
7816,2024-04-01,Desk,3264,3455,5,4983,North,Medium,19,Furniture,-191
7817,2024-10-06,Desk,913,1822,9,3738,East,High,22,Furniture,-909
7818,2024-12-03,Chair,2789,1266,5,4963,East,High,26,Furniture,1523
7819,2024-05-11,Laptop,2964,3290,4,4023,South,Medium,4,Electronics,-326
7820,2024-06-12,Laptop,156,2720,13,3790,East,Medium,21,Electronics,-2564
7821,2024-12-08,Smartphone,3218,2424,17,4170,West,High,24,Electronics,794
7822,2024-05-20,Keyboard,4694,2889,12,1726,North,Critical,15,Electronics,1805
7823,2024-10-05,Headphones,2649,830,7,3247,West,Low,24,Electronics,1819
7824,2024-10-01,Printer,2285,1190,1,2012,North,Medium,21,Electronics,1095
7825,2024-05-24,Mouse,2849,1083,16,4327,West,High,1,Electronics,1766
7826,2024-03-14,Chair,1561,2223,7,3484,North,Low,8,Furniture,-662
7827,2024-04-07,Smartphone,68,1877,2,1493,West,Medium,10,Electronics,-1809
7828,2024-11-23,Headphones,908,1521,12,4507,North,Low,1,Electronics,-613
7829,2024-06-13,Keyboard,1466,2051,11,1706,South,High,17,Electronics,-585
7830,2023-12-29,Headphones,3082,3718,8,4963,East,Medium,1,Electronics,-636
7831,2024-07-15,Headphones,4555,532,1,3071,East,Critical,13,Electronics,4023
7832,2024-07-19,Chair,1476,2876,3,4434,East,Low,22,Furniture,-1400
7833,2024-09-02,Smartphone,2581,3045,8,3005,East,Medium,26,Electronics,-464
7834,2024-08-28,Monitor,4769,1244,8,3317,North,Low,3,Electronics,3525
7835,2024-01-16,Desk,4801,500,11,3837,West,Low,7,Furniture,4301
